game_player_id,game_id,game,round,phase,season_code,player_id,is_starter,is_playing,team_id,dorsal,player,minutes,points,two_points_made,two_points_attempted,three_points_made,three_points_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,turnovers,blocks_favour,blocks_against,fouls_committed,fouls_received,valuation,plus_minus
E2022_085_P011052,E2022_085,MAD-PAR,10,REGULAR SEASON,E2022,P011052,0.0,1.0,PAR,41,"MADAR, YAM",05:08,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,-5
E2022_085_PAR,E2022_085,MAD-PAR,10,REGULAR SEASON,E2022,PAR,0.0,1.0,PAR,TOTAL,PARTIZAN MOZZART BET BELGRADE,200:00,97,15,29,17,35,16,18,9,15,24,21,3,13,3,2,22,20,97,0
E2022_171_P009212,E2022_171,PAR-BAS,19,REGULAR SEASON,E2022,P009212,0.0,0.0,PAR,1,"VUKCEVIC, TRISTAN",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E2022_171_P008987,E2022_171,PAR-BAS,19,REGULAR SEASON,E2022,P008987,0.0,1.0,PAR,2,"LEDAY, ZACH",19:38,2,1,1,0,1,0,0,1,4,5,0,1,0,2,1,2,1,7,16
E2022_171_P003983,E2022_171,PAR-BAS,19,REGULAR SEASON,E2022,P003983,1.0,1.0,PAR,4,"AVRAMOVIC, ALEKSA",19:21,7,2,4,1,2,0,0,0,3,3,4,1,3,1,0,2,0,8,3
E2022_171_P011051,E2022_171,PAR-BAS,19,REGULAR SEASON,E2022,P011051,0.0,1.0,PAR,9,"SMAILAGIC, ALEN",12:09,0,0,1,0,1,0,0,2,1,3,1,0,0,0,0,3,1,0,1
E2022_171_P005161,E2022_171,PAR-BAS,19,REGULAR SEASON,E2022,P005161,1.0,1.0,PAR,10,"PAPAPETROU, IOANNIS",29:50,13,2,4,3,5,0,0,1,3,4,6,2,0,0,0,3,1,19,12
E2022_171_P003842,E2022_171,PAR-BAS,19,REGULAR SEASON,E2022,P003842,1.0,1.0,PAR,26,"LESSORT, MATHIAS",27:51,11,5,7,0,0,1,4,2,3,5,3,0,2,1,0,2,9,20,17
E2022_171_P007673,E2022_171,PAR-BAS,19,REGULAR SEASON,E2022,P007673,1.0,1.0,PAR,32,"TRIFUNOVIC, UROS",25:36,15,2,3,3,4,2,2,0,2,2,0,2,0,0,0,1,2,18,1
E2022_171_P011052,E2022_171,PAR-BAS,19,REGULAR SEASON,E2022,P011052,0.0,1.0,PAR,41,"MADAR, YAM",14:34,10,2,2,0,0,6,6,0,2,2,0,0,1,0,0,2,3,12,9
E2022_171_PAR,E2022_171,PAR-BAS,19,REGULAR SEASON,E2022,PAR,0.0,1.0,PAR,TOTAL,PARTIZAN MOZZART BET BELGRADE,200:00,83,15,28,13,23,14,19,7,25,32,17,8,13,4,1,19,20,103,0
E2022_161_P009212,E2022_161,TEL-PAR,18,REGULAR SEASON,E2022,P009212,0.0,0.0,PAR,1,"VUKCEVIC, TRISTAN",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E2022_161_P008987,E2022_161,TEL-PAR,18,REGULAR SEASON,E2022,P008987,1.0,1.0,PAR,2,"LEDAY, ZACH",33:58,15,6,10,0,0,3,4,5,4,9,0,0,0,1,3,2,4,19,-8
E2022_161_P003983,E2022_161,TEL-PAR,18,REGULAR SEASON,E2022,P003983,0.0,1.0,PAR,4,"AVRAMOVIC, ALEKSA",13:32,15,5,8,1,3,2,2,3,0,3,3,0,3,0,0,4,2,11,1
E2022_161_P011051,E2022_161,TEL-PAR,18,REGULAR SEASON,E2022,P011051,1.0,1.0,PAR,9,"SMAILAGIC, ALEN",04:22,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,-2,-10
E2022_161_P005161,E2022_161,TEL-PAR,18,REGULAR SEASON,E2022,P005161,1.0,1.0,PAR,10,"PAPAPETROU, IOANNIS",19:35,2,1,2,0,0,0,0,0,3,3,0,1,2,0,0,1,1,3,-14
E2022_161_P003842,E2022_161,TEL-PAR,18,REGULAR SEASON,E2022,P003842,0.0,1.0,PAR,26,"LESSORT, MATHIAS",35:38,5,2,4,0,0,1,2,1,7,8,2,1,0,0,1,2,4,14,1
E2022_161_P007673,E2022_161,TEL-PAR,18,REGULAR SEASON,E2022,P007673,0.0,1.0,PAR,32,"TRIFUNOVIC, UROS",17:19,3,0,1,1,2,0,0,0,2,2,0,1,1,0,1,1,0,1,0
E2022_161_P011052,E2022_161,TEL-PAR,18,REGULAR SEASON,E2022,P011052,1.0,1.0,PAR,41,"MADAR, YAM",03:04,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-3,0
E2022_161_PAR,E2022_161,TEL-PAR,18,REGULAR SEASON,E2022,PAR,0.0,1.0,PAR,TOTAL,PARTIZAN MOZZART BET BELGRADE,200:00,81,21,40,6,20,21,25,11,22,33,10,5,13,1,6,22,25,77,0
E2022_176_P009212,E2022_176,PAM-PAR,20,REGULAR SEASON,E2022,P009212,0.0,0.0,PAR,1,"VUKCEVIC, TRISTAN",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E2022_176_P008987,E2022_176,PAM-PAR,20,REGULAR SEASON,E2022,P008987,0.0,1.0,PAR,2,"LEDAY, ZACH",13:24,7,1,2,1,1,2,2,0,1,1,1,1,1,0,0,2,2,8,-9
E2022_176_P003983,E2022_176,PAM-PAR,20,REGULAR SEASON,E2022,P003983,1.0,1.0,PAR,4,"AVRAMOVIC, ALEKSA",14:47,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,4,1,-5,-4
E2022_176_P011051,E2022_176,PAM-PAR,20,REGULAR SEASON,E2022,P011051,0.0,1.0,PAR,9,"SMAILAGIC, ALEN",16:18,7,2,2,0,1,3,4,0,2,2,1,2,1,1,0,2,2,10,-1
E2022_176_P005161,E2022_176,PAM-PAR,20,REGULAR SEASON,E2022,P005161,1.0,1.0,PAR,10,"PAPAPETROU, IOANNIS",20:29,3,0,2,1,3,0,0,0,0,0,2,1,0,0,0,1,1,2,-11
E2022_176_P003842,E2022_176,PAM-PAR,20,REGULAR SEASON,E2022,P003842,1.0,1.0,PAR,26,"LESSORT, MATHIAS",20:06,8,3,3,0,0,2,2,1,2,3,3,0,2,1,0,5,5,13,-3
E2022_176_P007673,E2022_176,PAM-PAR,20,REGULAR SEASON,E2022,P007673,1.0,1.0,PAR,32,"TRIFUNOVIC, UROS",24:00,9,0,1,3,4,0,0,1,5,6,3,1,0,0,1,0,1,17,3
E2022_176_P011052,E2022_176,PAM-PAR,20,REGULAR SEASON,E2022,P011052,0.0,1.0,PAR,41,"MADAR, YAM",01:44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,2
E2022_176_PAR,E2022_176,PAM-PAR,20,REGULAR SEASON,E2022,PAR,0.0,1.0,PAR,TOTAL,PARTIZAN MOZZART BET BELGRADE,200:00,81,14,24,12,25,17,21,4,14,18,15,7,15,2,1,26,24,78,0
E2022_309_P009212,E2022_309,MAD-PAR,35,PLAYOFFS,E2022,P009212,0.0,0.0,PAR,1,"VUKCEVIC, TRISTAN",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E2022_309_P008987,E2022_309,MAD-PAR,35,PLAYOFFS,E2022,P008987,1.0,1.0,PAR,2,"LEDAY, ZACH",32:30,13,4,7,0,2,5,5,1,3,4,1,0,3,0,0,5,5,10,14
E2022_309_P003983,E2022_309,MAD-PAR,35,PLAYOFFS,E2022,P003983,1.0,1.0,PAR,4,"AVRAMOVIC, ALEKSA",20:11,8,1,3,2,4,0,0,0,3,3,1,0,0,0,0,2,2,8,-4
E2022_309_P011051,E2022_309,MAD-PAR,35,PLAYOFFS,E2022,P011051,1.0,1.0,PAR,9,"SMAILAGIC, ALEN",10:40,11,1,3,3,3,0,0,0,2,2,1,1,1,0,1,4,0,7,13
E2022_309_P005161,E2022_309,MAD-PAR,35,PLAYOFFS,E2022,P005161,0.0,1.0,PAR,10,"PAPAPETROU, IOANNIS",05:58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,-3,-15
E2022_309_P003842,E2022_309,MAD-PAR,35,PLAYOFFS,E2022,P003842,0.0,1.0,PAR,26,"LESSORT, MATHIAS",29:38,11,4,7,0,0,3,4,1,2,3,1,1,1,1,1,2,7,16,-9
E2022_309_P007673,E2022_309,MAD-PAR,35,PLAYOFFS,E2022,P007673,1.0,1.0,PAR,32,"TRIFUNOVIC, UROS",13:15,1,0,1,0,2,1,2,1,2,3,0,0,0,0,0,1,1,0,1
E2022_309_P011052,E2022_309,MAD-PAR,35,PLAYOFFS,E2022,P011052,0.0,1.0,PAR,41,"MADAR, YAM",14:18,6,0,1,2,2,0,0,1,1,2,0,0,0,1,0,0,0,8,3
E2022_309_PAR,E2022_309,MAD-PAR,35,PLAYOFFS,E2022,PAR,0.0,1.0,PAR,TOTAL,PARTIZAN MOZZART BET BELGRADE,200:00,89,13,29,13,26,24,27,8,22,30,13,2,10,2,3,23,28,96,0
E2022_294_P009212,E2022_294,MCO-PAR,33,REGULAR SEASON,E2022,P009212,0.0,0.0,PAR,1,"VUKCEVIC, TRISTAN",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E2022_294_P008987,E2022_294,MCO-PAR,33,REGULAR SEASON,E2022,P008987,1.0,1.0,PAR,2,"LEDAY, ZACH",36:38,22,3,7,1,3,13,14,0,2,2,0,0,1,0,1,3,12,24,-7
E2022_294_P003983,E2022_294,MCO-PAR,33,REGULAR SEASON,E2022,P003983,0.0,1.0,PAR,4,"AVRAMOVIC, ALEKSA",24:37,22,5,5,3,8,3,4,0,3,3,3,1,2,0,0,4,3,20,14
E2022_294_P011051,E2022_294,MCO-PAR,33,REGULAR SEASON,E2022,P011051,1.0,1.0,PAR,9,"SMAILAGIC, ALEN",16:12,12,2,3,2,3,2,4,3,1,4,1,0,1,1,0,4,5,14,5
E2022_294_P005161,E2022_294,MCO-PAR,33,REGULAR SEASON,E2022,P005161,1.0,1.0,PAR,10,"PAPAPETROU, IOANNIS",18:04,6,0,0,2,2,0,0,0,3,3,0,0,0,0,0,3,0,6,2
E2022_294_P003842,E2022_294,MCO-PAR,33,REGULAR SEASON,E2022,P003842,0.0,1.0,PAR,26,"LESSORT, MATHIAS",23:22,4,2,3,0,0,0,0,1,8,9,2,2,3,0,0,4,1,10,-1
E2022_294_P007673,E2022_294,MCO-PAR,33,REGULAR SEASON,E2022,P007673,0.0,0.0,PAR,32,"TRIFUNOVIC, UROS",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E2022_294_P011052,E2022_294,MCO-PAR,33,REGULAR SEASON,E2022,P011052,1.0,1.0,PAR,41,"MADAR, YAM",08:18,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,-6,0
E2022_294_PAR,E2022_294,MCO-PAR,33,REGULAR SEASON,E2022,PAR,0.0,1.0,PAR,TOTAL,PARTIZAN MOZZART BET BELGRADE,200:00,88,16,30,11,24,23,27,7,20,27,13,5,14,1,2,23,24,88,0
E2022_186_P008987,E2022_186,RED-PAR,21,REGULAR SEASON,E2022,P008987,0.0,1.0,PAR,2,"LEDAY, ZACH",32:18,20,3,7,4,5,2,2,1,2,3,0,2,0,1,1,2,4,22,3
E2022_186_P003983,E2022_186,RED-PAR,21,REGULAR SEASON,E2022,P003983,0.0,1.0,PAR,4,"AVRAMOVIC, ALEKSA",10:32,3,0,2,1,5,0,0,0,1,1,4,0,0,0,0,2,1,1,0
E2022_186_P011051,E2022_186,RED-PAR,21,REGULAR SEASON,E2022,P011051,0.0,1.0,PAR,9,"SMAILAGIC, ALEN",12:27,7,3,4,0,0,1,2,3,1,4,0,1,1,0,0,2,3,10,0
E2022_186_P005161,E2022_186,RED-PAR,21,REGULAR SEASON,E2022,P005161,1.0,1.0,PAR,10,"PAPAPETROU, IOANNIS",21:27,0,0,2,0,1,0,0,1,2,3,1,0,0,1,0,1,2,3,-1
E2022_186_P010458,E2022_186,RED-PAR,21,REGULAR SEASON,E2022,P010458,0.0,0.0,PAR,12,"BRODZIANSKY, VLADIMIR",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E2022_186_P003842,E2022_186,RED-PAR,21,REGULAR SEASON,E2022,P003842,1.0,1.0,PAR,26,"LESSORT, MATHIAS",27:27,13,5,6,0,0,3,4,1,7,8,0,2,1,0,0,3,2,19,1
E2022_186_P007673,E2022_186,RED-PAR,21,REGULAR SEASON,E2022,P007673,1.0,1.0,PAR,32,"TRIFUNOVIC, UROS",18:48,0,0,1,0,0,0,0,0,2,2,0,2,0,0,0,2,2,3,-2
E2022_186_P011052,E2022_186,RED-PAR,21,REGULAR SEASON,E2022,P011052,0.0,1.0,PAR,41,"MADAR, YAM",04:40,5,0,2,1,1,2,2,0,0,0,0,1,0,0,0,1,1,4,-1
E2022_186_PAR,E2022_186,RED-PAR,21,REGULAR SEASON,E2022,PAR,0.0,1.0,PAR,TOTAL,PARTIZAN MOZZART BET BELGRADE,200:00,79,15,36,10,24,19,23,11,19,30,13,12,7,2,1,22,25,92,0
E2022_110_P009212,E2022_110,ASV-PAR,13,REGULAR SEASON,E2022,P009212,0.0,0.0,PAR,1,"VUKCEVIC, TRISTAN",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E2022_110_P008987,E2022_110,ASV-PAR,13,REGULAR SEASON,E2022,P008987,1.0,1.0,PAR,2,"LEDAY, ZACH",35:55,10,4,5,0,1,2,2,2,3,5,3,1,0,0,0,4,5,18,1
E2022_110_P011051,E2022_110,ASV-PAR,13,REGULAR SEASON,E2022,P011051,0.0,1.0,PAR,9,"SMAILAGIC, ALEN",04:08,2,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,3,-1
E2022_110_P005161,E2022_110,ASV-PAR,13,REGULAR SEASON,E2022,P005161,1.0,1.0,PAR,10,"PAPAPETROU, IOANNIS",22:58,7,2,4,1,3,0,1,0,1,1,0,1,0,0,0,2,1,3,-3
E2022_110_P010458,E2022_110,ASV-PAR,13,REGULAR SEASON,E2022,P010458,0.0,1.0,PAR,12,"BRODZIANSKY, VLADIMIR",06:09,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,2,0,-3,-3
E2022_110_P003842,E2022_110,ASV-PAR,13,REGULAR SEASON,E2022,P003842,1.0,1.0,PAR,26,"LESSORT, MATHIAS",33:45,15,4,6,0,0,7,12,3,5,8,3,2,2,0,0,4,8,23,-5
E2022_110_P007673,E2022_110,ASV-PAR,13,REGULAR SEASON,E2022,P007673,0.0,0.0,PAR,32,"TRIFUNOVIC, UROS",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E2022_110_P011052,E2022_110,ASV-PAR,13,REGULAR SEASON,E2022,P011052,0.0,1.0,PAR,41,"MADAR, YAM",04:55,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3,0,1,5
E2022_110_PAR,E2022_110,ASV-PAR,13,REGULAR SEASON,E2022,PAR,0.0,1.0,PAR,TOTAL,PARTIZAN MOZZART BET BELGRADE,200:00,87,25,37,5,17,22,31,6,17,23,18,8,9,1,0,22,27,100,0
E2022_072_P009212,E2022_072,PAR-TEL,8,REGULAR SEASON,E2022,P009212,0.0,0.0,PAR,1,"VUKCEVIC, TRISTAN",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E2022_072_P008987,E2022_072,PAR-TEL,8,REGULAR SEASON,E2022,P008987,1.0,1.0,PAR,2,"LEDAY, ZACH",36:43,21,5,8,2,3,5,6,1,6,7,2,1,1,0,1,2,5,27,4
E2022_072_P011051,E2022_072,PAR-TEL,8,REGULAR SEASON,E2022,P011051,0.0,1.0,PAR,9,"SMAILAGIC, ALEN",04:44,9,4,4,0,0,1,1,2,0,2,0,0,0,0,0,1,1,11,-5
E2022_072_P005161,E2022_072,PAR-TEL,8,REGULAR SEASON,E2022,P005161,1.0,1.0,PAR,10,"PAPAPETROU, IOANNIS",17:12,0,0,0,0,3,0,0,0,3,3,1,0,2,1,0,2,2,0,0
E2022_072_P011261,E2022_072,PAR-TEL,8,REGULAR SEASON,E2022,P011261,0.0,0.0,PAR,24,"GLAS, GREGOR",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E2022_072_P003842,E2022_072,PAR-TEL,8,REGULAR SEASON,E2022,P003842,1.0,1.0,PAR,26,"LESSORT, MATHIAS",33:27,16,6,9,0,0,4,4,7,1,8,4,0,2,1,0,2,5,27,11
E2022_072_P007673,E2022_072,PAR-TEL,8,REGULAR SEASON,E2022,P007673,0.0,1.0,PAR,32,"TRIFUNOVIC, UROS",00:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E2022_072_P011052,E2022_072,PAR-TEL,8,REGULAR SEASON,E2022,P011052,1.0,1.0,PAR,41,"MADAR, YAM",13:20,8,1,1,2,2,0,0,0,0,0,1,0,0,0,0,4,0,5,-5
E2022_072_PAR,E2022_072,PAR-TEL,8,REGULAR SEASON,E2022,PAR,0.0,1.0,PAR,TOTAL,PARTIZAN MOZZART BET BELGRADE,200:00,96,26,43,8,18,20,21,11,22,33,16,3,9,3,4,16,21,115,0
E2022_193_P009212,E2022_193,PAR-ASV,22,REGULAR SEASON,E2022,P009212,0.0,0.0,PAR,1,"VUKCEVIC, TRISTAN",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E2022_193_P008987,E2022_193,PAR-ASV,22,REGULAR SEASON,E2022,P008987,1.0,1.0,PAR,2,"LEDAY, ZACH",32:10,9,3,3,0,1,3,4,1,6,7,1,3,0,0,0,1,4,21,20
E2022_193_P003983,E2022_193,PAR-ASV,22,REGULAR SEASON,E2022,P003983,1.0,1.0,PAR,4,"AVRAMOVIC, ALEKSA",12:18,6,3,4,0,1,0,0,0,1,1,0,1,2,0,0,1,1,4,12
E2022_193_P011051,E2022_193,PAR-ASV,22,REGULAR SEASON,E2022,P011051,0.0,1.0,PAR,9,"SMAILAGIC, ALEN",15:12,3,1,2,0,2,1,2,1,2,3,1,1,2,2,0,2,1,3,5
E2022_193_P005161,E2022_193,PAR-ASV,22,REGULAR SEASON,E2022,P005161,0.0,1.0,PAR,10,"PAPAPETROU, IOANNIS",18:45,3,0,1,1,3,0,0,1,0,1,2,0,0,0,0,0,1,4,13
E2022_193_P003842,E2022_193,PAR-ASV,22,REGULAR SEASON,E2022,P003842,1.0,1.0,PAR,26,"LESSORT, MATHIAS",24:48,12,3,6,0,0,6,6,3,1,4,2,2,1,1,0,1,5,21,16
E2022_193_P007673,E2022_193,PAR-ASV,22,REGULAR SEASON,E2022,P007673,1.0,1.0,PAR,32,"TRIFUNOVIC, UROS",14:08,7,2,3,1,1,0,0,0,1,1,1,1,0,0,0,2,0,7,2
E2022_193_P011052,E2022_193,PAR-ASV,22,REGULAR SEASON,E2022,P011052,0.0,1.0,PAR,41,"MADAR, YAM",06:44,3,0,0,1,2,0,0,1,0,1,1,0,0,0,0,4,0,0,-2
E2022_193_PAR,E2022_193,PAR-ASV,22,REGULAR SEASON,E2022,PAR,0.0,1.0,PAR,TOTAL,PARTIZAN MOZZART BET BELGRADE,200:00,92,25,41,8,21,18,21,10,17,27,12,11,7,3,0,16,23,113,0
E2022_095_P009212,E2022_095,PAR-PAM,11,REGULAR SEASON,E2022,P009212,0.0,1.0,PAR,1,"VUKCEVIC, TRISTAN",03:31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,-3,-6
E2022_095_P008987,E2022_095,PAR-PAM,11,REGULAR SEASON,E2022,P008987,1.0,1.0,PAR,2,"LEDAY, ZACH",37:36,12,4,8,0,1,4,4,0,2,2,1,1,1,0,1,4,4,9,-1
E2022_095_P005161,E2022_095,PAR-PAM,11,REGULAR SEASON,E2022,P005161,1.0,1.0,PAR,10,"PAPAPETROU, IOANNIS",27:22,4,1,1,0,3,2,2,1,2,3,1,2,0,0,0,0,5,12,-7
E2022_095_P010458,E2022_095,PAR-PAM,11,REGULAR SEASON,E2022,P010458,1.0,1.0,PAR,12,"BRODZIANSKY, VLADIMIR",05:33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2
E2022_095_P011261,E2022_095,PAR-PAM,11,REGULAR SEASON,E2022,P011261,0.0,0.0,PAR,24,"GLAS, GREGOR",DNP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E2022_095_P003842,E2022_095,PAR-PAM,11,REGULAR SEASON,E2022,P003842,0.0,1.0,PAR,26,"LESSORT, MATHIAS",39:27,22,8,9,0,1,6,7,2,8,10,1,0,1,2,0,2,8,37,-2
E2022_095_P007673,E2022_095,PAR-PAM,11,REGULAR SEASON,E2022,P007673,0.0,1.0,PAR,32,"TRIFUNOVIC, UROS",03:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
E2022_095_P011052,E2022_095,PAR-PAM,11,REGULAR SEASON,E2022,P011052,1.0,1.0,PAR,41,"MADAR, YAM",13:29,13,3,3,2,3,1,2,1,0,1,2,0,1,0,0,1,2,14,-2
E2022_095_PAR,E2022_095,PAR-PAM,11,REGULAR SEASON,E2022,PAR,0.0,1.0,PAR,TOTAL,PARTIZAN MOZZART BET BELGRADE,225:00,96,25,35,8,27,22,25,6,17,23,17,5,12,5,2,20,26,106,0
E2022_313_P009212,E2022_313,MAD-PAR,36,PLAYOFFS,E2022,P009212,0.0,1.0,PAR,1,"VUKCEVIC, TRISTAN",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0
E2022_313_P008987,E2022_313,MAD-PAR,36,PLAYOFFS,E2022,P008987,1.0,1.0,PAR,2,"LEDAY, ZACH",28:49,15,2,3,3,5,2,3,1,5,6,0,0,2,0,0,2,4,17,9
E2022_313_P003983,E2022_313,MAD-PAR,36,PLAYOFFS,E2022,P003983,0.0,1.0,PAR,4,"AVRAMOVIC, ALEKSA",12:43,4,2,2,0,2,0,0,0,1,1,3,2,0,0,0,2,0,6,6
E2022_313_P011051,E2022_313,MAD-PAR,36,PLAYOFFS,E2022,P011051,0.0,1.0,PAR,9,"SMAILAGIC, ALEN",07:40,7,2,2,1,1,0,1,0,0,0,0,0,0,0,0,4,2,4,5
E2022_313_P005161,E2022_313,MAD-PAR,36,PLAYOFFS,E2022,P005161,1.0,1.0,PAR,10,"PAPAPETROU, IOANNIS",18:33,6,2,3,0,2,2,2,0,1,1,1,0,0,0,0,3,1,3,7
E2022_313_P003842,E2022_313,MAD-PAR,36,PLAYOFFS,E2022,P003842,1.0,1.0,PAR,26,"LESSORT, MATHIAS",29:23,10,4,6,0,0,2,2,4,5,9,1,1,1,1,1,2,4,20,5
E2022_313_P007673,E2022_313,MAD-PAR,36,PLAYOFFS,E2022,P007673,0.0,1.0,PAR,32,"TRIFUNOVIC, UROS",00:33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
E2022_313_P011052,E2022_313,MAD-PAR,36,PLAYOFFS,E2022,P011052,1.0,1.0,PAR,41,"MADAR, YAM",12:03,4,2,4,0,2,0,0,0,1,1,3,0,1,1,0,4,1,1,9
E2022_313_PAR,E2022_313,MAD-PAR,36,PLAYOFFS,E2022,PAR,0.0,1.0,PAR,TOTAL,PARTIZAN MOZZART BET BELGRADE,190:00,95,17,28,12,28,25,28,7,22,29,15,7,11,2,1,34,27,99,0
